id,name,description,address,locality,region,latitude,longitude,openingHours,access,wheelchair,babyChange,unisex,male,female,drinkingWater,fee,operator,source,sourceId,sourceIds,sourceUrl,confidence,lastVerified
osm-node-1021381776,Public toilet,,,,,-36.9792653,174.8506691,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/1021381776,node/1021381776,https://www.openstreetmap.org/node/1021381776,0.65,
osm-node-10220987696,Public toilet,,,,,-39.69089,176.8540501,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/10220987696,node/10220987696,https://www.openstreetmap.org/node/10220987696,0.65,
osm-node-10234976504,Public toilet,,,,,-43.6009308,172.5169697,Unknown,public,true,,true,,,,,,OpenStreetMap,node/10234976504,node/10234976504,https://www.openstreetmap.org/node/10234976504,0.7,
osm-node-10250119154,Public toilet,,,,,-36.9205547,174.6505472,Unknown,public,true,,true,,,,false,,OpenStreetMap,node/10250119154,node/10250119154,https://www.openstreetmap.org/node/10250119154,0.7,
osm-node-10275048663,Public toilet,,,,,-36.9937886,174.8842223,Unknown,unknown,,true,,,,,,,OpenStreetMap,node/10275048663,node/10275048663,https://www.openstreetmap.org/node/10275048663,0.55,
osm-node-10275048667,Public toilet,,,,,-36.9943825,174.88318,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10275048667,node/10275048667,https://www.openstreetmap.org/node/10275048667,0.55,
osm-node-10275048668,Public toilet,,,,,-36.9939092,174.8831754,Unknown,unknown,,true,,,,,,,OpenStreetMap,node/10275048668,node/10275048668,https://www.openstreetmap.org/node/10275048668,0.55,
osm-node-10275048671,Public toilet,,,,,-36.9951718,174.8816472,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10275048671,node/10275048671,https://www.openstreetmap.org/node/10275048671,0.55,
osm-node-10286791524,Public toilet,,,,,-36.8487592,174.7616256,Unknown,public,true,,,,,,false,,OpenStreetMap,node/10286791524,node/10286791524,https://www.openstreetmap.org/node/10286791524,0.7,
osm-node-10289262034,Public toilet,,,,,-40.8947423,175.4321187,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10289262034,node/10289262034,https://www.openstreetmap.org/node/10289262034,0.55,
osm-node-10296143322,Public toilet,,,,,-41.2897833,174.7804588,Unknown,public,true,,,,,,false,,OpenStreetMap,node/10296143322,node/10296143322,https://www.openstreetmap.org/node/10296143322,0.7,
osm-node-10301576909,Public toilet,,,,,-37.3796403,175.9366342,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10301576909,node/10301576909,https://www.openstreetmap.org/node/10301576909,0.55,
osm-node-10304139653,Public toilet,,,,,-37.0007781,175.8506221,Unknown,public,true,,,,,,,,OpenStreetMap,node/10304139653,node/10304139653,https://www.openstreetmap.org/node/10304139653,0.7,
osm-node-1033061660,Public toilet,,,,,-36.9451049,174.8453412,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/1033061660,node/1033061660,https://www.openstreetmap.org/node/1033061660,0.55,2022-09-03
osm-node-10393943371,Public toilet,,,,,-44.4724321,169.2135768,Unknown,public,,,,,,,,Department of Conservation,OpenStreetMap,node/10393943371,node/10393943371,https://www.openstreetmap.org/node/10393943371,0.66,
osm-node-1050091207,Public toilet,,,,,-37.0907039,175.1543476,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1050091207,node/1050091207,https://www.openstreetmap.org/node/1050091207,0.55,
osm-node-1050125521,Public toilet,,,,,-36.877369,175.0324337,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1050125521,node/1050125521,https://www.openstreetmap.org/node/1050125521,0.55,
osm-node-10538856930,Public toilet,,,,,-36.8924066,174.7830258,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10538856930,node/10538856930,https://www.openstreetmap.org/node/10538856930,0.55,
osm-node-10542688484,Public toilet,,,,,-36.8434439,174.7521356,Unknown,customers,,,,,,,,,OpenStreetMap,node/10542688484,node/10542688484,https://www.openstreetmap.org/node/10542688484,0.6,
osm-node-10544343060,Public toilet,,,,,-41.2780242,174.0041265,Unknown,public,,false,true,,,,,,OpenStreetMap,node/10544343060,node/10544343060,https://www.openstreetmap.org/node/10544343060,0.6,
osm-node-10547818909,Public toilet,,,,,-39.1758321,175.3943921,24/7,unknown,true,,,,,,false,,OpenStreetMap,node/10547818909,node/10547818909,https://www.openstreetmap.org/node/10547818909,0.73,
osm-node-10562077632,Public toilet,,,,,-44.9746636,168.0177435,Unknown,unknown,false,false,,,,,false,,OpenStreetMap,node/10562077632,node/10562077632,https://www.openstreetmap.org/node/10562077632,0.65,
osm-node-10566501237,Public toilet,,,,,-36.8092584,175.0265337,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10566501237,node/10566501237,https://www.openstreetmap.org/node/10566501237,0.55,
osm-node-10567158481,Public toilet,,,,,-38.0694243,174.8147073,Unknown,customers,true,,,true,true,true,,,OpenStreetMap,node/10567158481,node/10567158481,https://www.openstreetmap.org/node/10567158481,0.7,
osm-node-10574014458,Public toilet,,,,,-43.8166282,173.0296331,Unknown,unknown,false,false,true,,,,,,OpenStreetMap,node/10574014458,node/10574014458,https://www.openstreetmap.org/node/10574014458,0.65,
osm-node-10585331005,Public toilet,,,,,-36.8504216,174.7639023,"We-Sa,Mo-Tu 10:00-18:30; Su 10:30-18:00",unknown,,,,,,,,,OpenStreetMap,node/10585331005,node/10585331005,https://www.openstreetmap.org/node/10585331005,0.63,
osm-node-10592371251,Public toilet,,,,,-36.7671806,174.9286455,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10592371251,node/10592371251,https://www.openstreetmap.org/node/10592371251,0.55,
osm-node-10600241997,Public toilet,,,,,-39.935141,175.5709457,Unknown,unknown,limited,,,,,,false,,OpenStreetMap,node/10600241997,node/10600241997,https://www.openstreetmap.org/node/10600241997,0.65,
osm-node-10616915351,Public toilet,,,,,-42.7784438,173.270631,Unknown,unknown,,,true,,,,,,OpenStreetMap,node/10616915351,node/10616915351,https://www.openstreetmap.org/node/10616915351,0.55,
osm-node-10677489158,Public toilet,,,,,-43.7988858,172.9975112,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10677489158,node/10677489158,https://www.openstreetmap.org/node/10677489158,0.55,
osm-node-10688568927,Public toilet,,,,,-44.7745682,168.9418997,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10688568927,node/10688568927,https://www.openstreetmap.org/node/10688568927,0.55,
osm-node-10688569023,Public toilet,,,,,-44.8047083,168.8624957,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10688569023,node/10688569023,https://www.openstreetmap.org/node/10688569023,0.55,
osm-node-10693990505,Public toilet,,,,,-37.9906402,175.575806,Unknown,public,,,true,,,,,,OpenStreetMap,node/10693990505,node/10693990505,https://www.openstreetmap.org/node/10693990505,0.6,
osm-node-10695619453,Public toilet,,,,,-36.9658686,174.9071713,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10695619453,node/10695619453,https://www.openstreetmap.org/node/10695619453,0.55,
osm-node-10695983922,Public toilet,,,,,-42.8762433,172.7776111,Unknown,public,limited,false,true,,,,,,OpenStreetMap,node/10695983922,node/10695983922,https://www.openstreetmap.org/node/10695983922,0.7,
osm-node-10698729205,Public toilet,,,,,-45.6413282,170.6587477,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10698729205,node/10698729205,https://www.openstreetmap.org/node/10698729205,0.55,
osm-node-10703792549,Public toilet,,,,,-43.3195912,171.5681905,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10703792549,node/10703792549,https://www.openstreetmap.org/node/10703792549,0.55,
osm-node-10711576322,Public toilet,,,,,-43.5259478,172.6568888,Unknown,public,true,,true,,,,false,,OpenStreetMap,node/10711576322,node/10711576322,https://www.openstreetmap.org/node/10711576322,0.7,
osm-node-10713208066,Public toilet,,,,,-41.2935747,173.297857,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10713208066,node/10713208066,https://www.openstreetmap.org/node/10713208066,0.55,
osm-node-10720035292,Public toilet,,,,,-43.8528937,172.7693473,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10720035292,node/10720035292,https://www.openstreetmap.org/node/10720035292,0.55,
osm-node-10742619805,Public toilet,,,,,-42.1160049,171.3298404,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10742619805,node/10742619805,https://www.openstreetmap.org/node/10742619805,0.55,
osm-node-10744327566,Public toilet,,,,,-36.6717475,174.4506354,Unknown,customers,,,,,,,,,OpenStreetMap,node/10744327566,node/10744327566,https://www.openstreetmap.org/node/10744327566,0.6,
osm-node-10751230192,Public toilet,,,,,-42.988951,171.3977007,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10751230192,node/10751230192,https://www.openstreetmap.org/node/10751230192,0.55,
osm-node-10760565406,Public toilet,,,,,-39.9338527,175.0565853,Unknown,unknown,true,true,,,,,false,,OpenStreetMap,node/10760565406,node/10760565406,https://www.openstreetmap.org/node/10760565406,0.65,
osm-node-10765077103,Public toilet,,,,,-35.220669,174.2321732,Unknown,public,limited,,,,,,false,,OpenStreetMap,node/10765077103,node/10765077103,https://www.openstreetmap.org/node/10765077103,0.7,
osm-node-10767433495,Public toilet,,,,,-46.9012462,168.1233471,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10767433495,node/10767433495,https://www.openstreetmap.org/node/10767433495,0.55,
osm-node-10782799780,Public toilet,,,,,-44.2995976,170.9760043,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10782799780,node/10782799780,https://www.openstreetmap.org/node/10782799780,0.55,2025-03
osm-node-10783292733,Public toilet,,,,,-44.7498328,171.0565082,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10783292733,node/10783292733,https://www.openstreetmap.org/node/10783292733,0.55,
osm-node-10788840045,Public toilet,,,,,-34.8893391,173.3690906,Unknown,unknown,limited,false,true,,,,,,OpenStreetMap,node/10788840045,node/10788840045,https://www.openstreetmap.org/node/10788840045,0.65,
osm-node-10817151845,Public toilet,,,,,-36.916045,174.8417853,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10817151845,node/10817151845,https://www.openstreetmap.org/node/10817151845,0.55,
osm-node-10818961252,Public toilet,,,,,-36.913816,174.9290607,Unknown,public,,,,true,true,,,,OpenStreetMap,node/10818961252,node/10818961252|node/10819355112,https://www.openstreetmap.org/node/10818961252,0.6,
osm-node-10830883201,Public toilet,,,,,-43.5668494,172.7070821,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10830883201,node/10830883201,https://www.openstreetmap.org/node/10830883201,0.55,
osm-node-10831189742,Public toilet,,,,,-43.6233892,172.6492661,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10831189742,node/10831189742,https://www.openstreetmap.org/node/10831189742,0.55,
osm-node-10831208817,Public toilet,,,,,-43.4498166,172.600992,Unknown,unknown,true,,,,,,,,OpenStreetMap,node/10831208817,node/10831208817,https://www.openstreetmap.org/node/10831208817,0.65,
osm-node-10831229166,Public toilet,,,,,-43.4955249,172.7263554,Unknown,public,,,,,,,,,OpenStreetMap,node/10831229166,node/10831229166,https://www.openstreetmap.org/node/10831229166,0.6,
osm-node-10831255465,Public toilet,,,,,-43.4741884,172.6962093,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10831255465,node/10831255465,https://www.openstreetmap.org/node/10831255465,0.55,
osm-node-10831284604,Public toilet,,,,,-43.6479221,172.8366189,Unknown,public,false,false,,,,,,Christchurch City Council,OpenStreetMap,node/10831284604,node/10831284604,https://www.openstreetmap.org/node/10831284604,0.76,
osm-node-10831466773,Public toilet,,,,,-43.5275423,172.6129605,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10831466773,node/10831466773,https://www.openstreetmap.org/node/10831466773,0.55,
osm-node-10831488147,Public toilet,,,,,-43.5124295,172.6644115,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10831488147,node/10831488147,https://www.openstreetmap.org/node/10831488147,0.55,
osm-node-10831503927,Public toilet,,,,,-43.5043767,172.6298568,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/10831503927,node/10831503927,https://www.openstreetmap.org/node/10831503927,0.65,
osm-node-10831521456,Public toilet,,,,,-43.5580244,172.7285614,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10831521456,node/10831521456,https://www.openstreetmap.org/node/10831521456,0.55,
osm-node-1083336766,Public toilet,,,,,-37.101367,174.9517043,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1083336766,node/1083336766,https://www.openstreetmap.org/node/1083336766,0.55,
osm-node-10833382838,Public toilet,,,,,-38.2332751,175.8535452,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10833382838,node/10833382838,https://www.openstreetmap.org/node/10833382838,0.55,
osm-node-10833382839,Public toilet,,,,,-38.2356501,175.8535226,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10833382839,node/10833382839,https://www.openstreetmap.org/node/10833382839,0.55,
osm-node-10838655938,Public toilet,,,,,-41.3196397,174.7846035,Unknown,customers,true,,,,,,,,OpenStreetMap,node/10838655938,node/10838655938,https://www.openstreetmap.org/node/10838655938,0.7,
osm-node-1084415860,Public toilet,,,,,-37.4062961,175.1482823,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084415860,node/1084415860,https://www.openstreetmap.org/node/1084415860,0.55,
osm-node-1084416271,Public toilet,,,,,-37.4047208,175.1429548,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084416271,node/1084416271,https://www.openstreetmap.org/node/1084416271,0.55,
osm-node-10844949912,Public toilet,,,,,-38.2438394,175.1825162,Unknown,public,,,,,,,,,OpenStreetMap,node/10844949912,node/10844949912,https://www.openstreetmap.org/node/10844949912,0.6,
osm-node-10844963705,Public toilet,,,,,-39.1976731,175.536997,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10844963705,node/10844963705,https://www.openstreetmap.org/node/10844963705,0.55,
osm-node-1084621129,Public toilet,,,,,-37.5494659,175.1582663,Unknown,unknown,true,,,,,,false,,OpenStreetMap,node/1084621129,node/1084621129,https://www.openstreetmap.org/node/1084621129,0.65,
osm-node-1084621415,Public toilet,,,,,-37.5533138,175.1635096,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084621415,node/1084621415,https://www.openstreetmap.org/node/1084621415,0.55,
osm-node-1084641198,Public toilet,,,,,-37.5584407,175.1588966,Unknown,public,true,false,,,,,false,,OpenStreetMap,node/1084641198,node/1084641198,https://www.openstreetmap.org/node/1084641198,0.7,
osm-node-1084908968,Public toilet,,,,,-37.662747,175.14654,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084908968,node/1084908968,https://www.openstreetmap.org/node/1084908968,0.55,
osm-node-1084919436,Public toilet,,,,,-37.666171,175.1492905,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084919436,node/1084919436,https://www.openstreetmap.org/node/1084919436,0.55,
osm-node-1084919445,Public toilet,,,,,-37.667957,175.148941,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1084919445,node/1084919445,https://www.openstreetmap.org/node/1084919445,0.55,
osm-node-1085238901,Public toilet,,,,,-38.2149542,175.8719281,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1085238901,node/1085238901,https://www.openstreetmap.org/node/1085238901,0.55,
osm-node-10855428231,Public toilet,,,,,-43.5327422,172.6750508,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10855428231,node/10855428231,https://www.openstreetmap.org/node/10855428231,0.55,
osm-node-10855572080,Public toilet,,,,,-36.9111003,174.9357967,Unknown,public,,,true,,,,,,OpenStreetMap,node/10855572080,node/10855572080,https://www.openstreetmap.org/node/10855572080,0.6,
osm-node-10857545009,Public toilet,,,,,-42.1263289,171.3446834,Unknown,unknown,true,,,,,,,,OpenStreetMap,node/10857545009,node/10857545009,https://www.openstreetmap.org/node/10857545009,0.65,
osm-node-10859169105,Public toilet,,,,,-43.59614,169.6020517,24/7,public,,false,,,,,false,,OpenStreetMap,node/10859169105,node/10859169105,https://www.openstreetmap.org/node/10859169105,0.68,2026-03-04
osm-node-10866405405,Public toilet,,,,,-44.2341043,170.1169878,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10866405405,node/10866405405,https://www.openstreetmap.org/node/10866405405,0.55,
osm-node-10870579722,Public toilet,,,,,-43.7964918,171.3929758,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10870579722,node/10870579722,https://www.openstreetmap.org/node/10870579722,0.55,
osm-node-1089237974,Public toilet,,,,,-41.3406114,173.1851807,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1089237974,node/1089237974,https://www.openstreetmap.org/node/1089237974,0.55,
osm-node-1090170743,Public toilet,,,,,-36.8642245,174.7910084,Unknown,unknown,,,,,,,,,OpenStreetMap,node/1090170743,node/1090170743,https://www.openstreetmap.org/node/1090170743,0.55,2025-06-07
osm-node-10905062506,Public toilet,,,,,-34.5204895,172.7745223,Unknown,unknown,,,,,,,false,,OpenStreetMap,node/10905062506,node/10905062506,https://www.openstreetmap.org/node/10905062506,0.55,
osm-node-10917220687,Public toilet,,,,,-38.9362516,175.254078,Unknown,public,,false,true,,,,,,OpenStreetMap,node/10917220687,node/10917220687,https://www.openstreetmap.org/node/10917220687,0.6,
osm-node-10917490425,Public toilet,,,,,-44.581605,170.1907841,Unknown,public,true,,true,,,,,,OpenStreetMap,node/10917490425,node/10917490425,https://www.openstreetmap.org/node/10917490425,0.7,
osm-node-10917490426,Public toilet,,,,,-44.6070497,170.2649169,Unknown,public,true,,true,,,,,,OpenStreetMap,node/10917490426,node/10917490426,https://www.openstreetmap.org/node/10917490426,0.7,
osm-node-10918222212,Public toilet,,,,,-44.9794107,170.2867575,Unknown,public,limited,false,true,,,,,,OpenStreetMap,node/10918222212,node/10918222212,https://www.openstreetmap.org/node/10918222212,0.7,
osm-node-10923042925,Public toilet,,,,,-37.9782711,175.6595142,Unknown,unknown,,,,,,,,,OpenStreetMap,node/10923042925,node/10923042925,https://www.openstreetmap.org/node/10923042925,0.55,
osm-node-10938279848,Public toilet,,,,,-43.4522652,172.6439353,Unknown,public,,,,,,,,,OpenStreetMap,node/10938279848,node/10938279848,https://www.openstreetmap.org/node/10938279848,0.6,
